practice,inr,population,value,date
296893,108.0,6264,0.017241379310344827,2020-01-01
296896,13.0,3115,0.004173354735152488,2020-01-01
296899,13.0,5890,0.0022071307300509336,2020-01-01
296901,143.0,8442,0.01693911395403933,2020-01-01
296904,416.0,37359,0.011135201691694104,2020-01-01
296909,66.0,5255,0.012559467174119886,2020-01-01
296910,138.0,5012,0.02753391859537111,2020-01-01
296912,83.0,7960,0.01042713567839196,2020-01-01
296913,257.0,13931,0.01844806546550858,2020-01-01
296914,70.0,8039,0.008707550690384376,2020-01-01
296916,65.0,6014,0.010808114399733955,2020-01-01
296917,21.0,6198,0.003388189738625363,2020-01-01
296918,41.0,2914,0.014070006863417982,2020-01-01
296919,9.0,5916,0.0015212981744421906,2020-01-01
296920,124.0,8081,0.015344635564905333,2020-01-01
296923,121.0,7273,0.016636876117145608,2020-01-01
296925,28.0,9920,0.00282258064516129,2020-01-01
296926,0.0,8969,0.0,2020-01-01
296928,5.0,5109,0.0009786651008025053,2020-01-01
296931,254.0,12067,0.021049142288887046,2020-01-01
296933,189.0,16648,0.011352715040845748,2020-01-01
296938,81.0,7735,0.010471881060116353,2020-01-01
296943,343.0,23967,0.014311344765719531,2020-01-01
296944,292.0,7661,0.03811512857329331,2020-01-01
296946,12.0,3005,0.003993344425956739,2020-01-01
296973,96.0,3443,0.027882660470519894,2020-01-01
296977,24.0,1416,0.01694915254237288,2020-01-01
296986,39.0,2985,0.01306532663316583,2020-01-01
296988,58.0,2935,0.019761499148211244,2020-01-01
296989,11.0,7216,0.001524390243902439,2020-01-01
296990,18.0,5198,0.0034628703347441324,2020-01-01
296994,88.0,6693,0.01314806514268639,2020-01-01
296996,96.0,8581,0.011187507283533387,2020-01-01
296997,61.0,5847,0.01043270053018642,2020-01-01
297004,95.0,6638,0.01431153962036758,2020-01-01
297005,141.0,10971,0.01285206453377085,2020-01-01
297007,129.0,7487,0.01722986509950581,2020-01-01
297009,217.0,13401,0.016192821431236473,2020-01-01
297011,138.0,8053,0.017136470880417237,2020-01-01
297012,10.0,8866,0.0011279043537108053,2020-01-01
297013,32.0,12454,0.0025694555965954714,2020-01-01
297014,14.0,8411,0.0016644869813339674,2020-01-01
297015,143.0,8072,0.01771555996035679,2020-01-01
297016,217.0,15340,0.014146023468057366,2020-01-01
297033,47.0,4996,0.009407526020816653,2020-01-01
297049,11.0,3782,0.002908514013749339,2020-01-01
297054,23.0,3652,0.006297918948521358,2020-01-01
297056,79.0,7633,0.010349796934363945,2020-01-01
297057,28.0,2195,0.01275626423690205,2020-01-01
297058,4.0,4709,0.0008494372478233171,2020-01-01
297059,5.0,1968,0.002540650406504065,2020-01-01
297060,9.0,7244,0.0012424075096631696,2020-01-01
297061,8.0,8205,0.0009750152346130408,2020-01-01
297062,12.0,7077,0.001695633743111488,2020-01-01
297064,19.0,4903,0.0038751784621660207,2020-01-01
297065,2.0,1716,0.0011655011655011655,2020-01-01
297067,12.0,6421,0.0018688677776047345,2020-01-01
297068,3.0,3257,0.00092109303039607,2020-01-01
297069,18.0,4915,0.003662258392675483,2020-01-01
297070,12.0,5842,0.0020540910647038686,2020-01-01
297071,6.0,3904,0.0015368852459016393,2020-01-01
297072,10.0,5754,0.001737921445950643,2020-01-01
297073,19.0,11483,0.0016546198728555255,2020-01-01
297075,7.0,6484,0.00107958050586058,2020-01-01
297076,83.0,9352,0.008875106928999144,2020-01-01
297077,6.0,7577,0.0007918701332981391,2020-01-01
297079,20.0,5122,0.003904724716907458,2020-01-01
297080,35.0,6998,0.005001428979708488,2020-01-01
297081,11.0,7438,0.0014788921753159452,2020-01-01
297082,73.0,7704,0.009475597092419522,2020-01-01
297084,109.0,8335,0.01307738452309538,2020-01-01
297087,14.0,12023,0.001164434833236297,2020-01-01
297090,53.0,6174,0.008584386135406543,2020-01-01
297092,5.0,3466,0.0014425851125216388,2020-01-01
297093,75.0,6767,0.011083197872026008,2020-01-01
297096,69.0,6604,0.010448213204118716,2020-01-01
297097,307.0,15384,0.019955798231929278,2020-01-01
297100,61.0,3628,0.01681367144432194,2020-01-01
297102,51.0,8641,0.005902094664969332,2020-01-01
297104,67.0,3009,0.022266533732136922,2020-01-01
297105,137.0,10296,0.013306138306138306,2020-01-01
297106,92.0,8851,0.01039430572816631,2020-01-01
297107,85.0,6904,0.0123117033603708,2020-01-01
297108,95.0,9500,0.01,2020-01-01
297109,255.0,13243,0.019255455712451863,2020-01-01
297110,150.0,11307,0.013266118333775537,2020-01-01
297111,112.0,14890,0.007521826729348556,2020-01-01
297112,120.0,12680,0.00946372239747634,2020-01-01
297113,160.0,7665,0.020874103065883887,2020-01-01
297115,116.0,6513,0.01781053278059266,2020-01-01
297116,172.0,12466,0.013797529279640623,2020-01-01
297117,50.0,4137,0.012086052695189751,2020-01-01
297118,156.0,6441,0.02421984163949697,2020-01-01
297120,141.0,11216,0.01257132667617689,2020-01-01
297121,32.0,2061,0.015526443474041727,2020-01-01
297123,3.0,1231,0.002437043054427295,2020-01-01
297127,10.0,1845,0.005420054200542005,2020-01-01
297128,7.0,5340,0.0013108614232209739,2020-01-01
297129,4.0,2794,0.0014316392269148174,2020-01-01
297134,2.0,3825,0.0005228758169934641,2020-01-01
297136,3.0,3092,0.0009702457956015524,2020-01-01
297137,2.0,2472,0.0008090614886731392,2020-01-01
297144,7.0,2388,0.002931323283082077,2020-01-01
297145,9.0,1602,0.0056179775280898875,2020-01-01
297146,5.0,2113,0.00236630383341221,2020-01-01
297147,110.0,9458,0.011630365827870586,2020-01-01
297148,26.0,2157,0.01205377839592026,2020-01-01
297150,35.0,2764,0.012662807525325614,2020-01-01
297151,51.0,5620,0.009074733096085408,2020-01-01
297153,86.0,4320,0.01990740740740741,2020-01-01
297155,44.0,3841,0.011455350169226764,2020-01-01
297156,90.0,4308,0.020891364902506964,2020-01-01
297157,85.0,5052,0.016825019794140934,2020-01-01
297160,66.0,4668,0.014138817480719794,2020-01-01
297164,185.0,10342,0.017888222780893446,2020-01-01
297165,57.0,4500,0.012666666666666666,2020-01-01
297166,88.0,6647,0.01323905521287799,2020-01-01
297167,61.0,3399,0.01794645483965872,2020-01-01
297169,206.0,12760,0.01614420062695925,2020-01-01
297170,180.0,10695,0.016830294530154277,2020-01-01
297173,174.0,7019,0.024789856104858243,2020-01-01
297174,16.0,3023,0.005292755540853457,2020-01-01
297175,120.0,7614,0.015760441292356184,2020-01-01
297176,54.0,3466,0.015579919215233698,2020-01-01
297177,185.0,13570,0.013633014001473839,2020-01-01
297178,57.0,3971,0.014354066985645933,2020-01-01
297180,74.0,4728,0.015651438240270727,2020-01-01
297181,247.0,11512,0.02145587213342599,2020-01-01
297182,268.0,15319,0.017494614530974607,2020-01-01
297184,230.0,11206,0.02052471890058897,2020-01-01
297187,103.0,6212,0.016580811332904056,2020-01-01
297188,229.0,11393,0.020100061441235845,2020-01-01
297189,78.0,5657,0.013788226975428673,2020-01-01
297191,89.0,8110,0.01097410604192355,2020-01-01
297193,211.0,9212,0.022904906643508468,2020-01-01
297194,113.0,7478,0.015110992243915485,2020-01-01
297195,71.0,5243,0.013541865344268548,2020-01-01
297196,175.0,9776,0.017900981996726677,2020-01-01
297197,111.0,9174,0.01209941137998692,2020-01-01
297198,96.0,6968,0.013777267508610792,2020-01-01
297206,30.0,2307,0.013003901170351105,2020-01-01
297209,34.0,3202,0.010618363522798251,2020-01-01
297211,32.0,2850,0.011228070175438596,2020-01-01
297212,83.0,4641,0.01788407670760612,2020-01-01
297214,2.0,1571,0.001273074474856779,2020-01-01
297215,31.0,5401,0.005739677837437511,2020-01-01
297216,24.0,3473,0.006910452058738843,2020-01-01
297217,188.0,8318,0.022601586919932675,2020-01-01
297218,13.0,1494,0.008701472556894244,2020-01-01
297219,38.0,3863,0.00983691431529899,2020-01-01
297223,38.0,1943,0.0195573854863613,2020-01-01
297226,8.0,2333,0.0034290612944706386,2020-01-01
297227,33.0,1965,0.016793893129770993,2020-01-01
297236,38.0,3288,0.011557177615571776,2020-01-01
297237,10.0,3087,0.003239390994493035,2020-01-01
297242,57.0,6186,0.00921435499515034,2020-01-01
297243,46.0,3817,0.012051349227141734,2020-01-01
297245,68.0,4812,0.014131338320864505,2020-01-01
297247,344.0,13747,0.02502364152178657,2020-01-01
297250,201.0,10283,0.01954682485655937,2020-01-01
297251,211.0,8759,0.02408950793469574,2020-01-01
297259,5.0,2047,0.002442598925256473,2020-01-01
297260,16.0,2149,0.007445323406235459,2020-01-01
297263,42.0,4008,0.010479041916167664,2020-01-01
297266,79.0,12000,0.006583333333333333,2020-01-01
297267,42.0,3420,0.012280701754385965,2020-01-01
297270,199.0,16969,0.011727267369909835,2020-01-01
297271,187.0,21414,0.008732604837956476,2020-01-01
297273,64.0,8573,0.00746529802869474,2020-01-01
297274,38.0,10928,0.003477306002928258,2020-01-01
297275,205.0,11703,0.017516876014697084,2020-01-01
297276,49.0,5233,0.009363653735906745,2020-01-01
297279,22.0,5885,0.003738317757009346,2020-01-01
297280,58.0,9397,0.0061721826114717465,2020-01-01
297281,110.0,10988,0.010010921004732436,2020-01-01
297282,49.0,6118,0.008009153318077803,2020-01-01
297283,95.0,8387,0.01132705377369739,2020-01-01
297284,83.0,19056,0.004355583543240974,2020-01-01
297286,67.0,7241,0.009252865626294711,2020-01-01
297288,15.0,10809,0.0013877324451845685,2020-01-01
297289,45.0,6923,0.0065000722230247,2020-01-01
297290,195.0,10765,0.018114259173246633,2020-01-01
297291,82.0,5239,0.015651841954571484,2020-01-01
297292,51.0,10879,0.004687930875999632,2020-01-01
297293,88.0,8380,0.010501193317422435,2020-01-01
297294,140.0,9189,0.015235607791925128,2020-01-01
297295,12.0,8262,0.0014524328249818446,2020-01-01
297296,92.0,8058,0.011417225117895259,2020-01-01
297297,126.0,3007,0.041902228134353174,2020-01-01
297298,136.0,15775,0.008621236133122028,2020-01-01
297299,141.0,8145,0.01731123388581952,2020-01-01
297300,118.0,5934,0.01988540613414223,2020-01-01
297301,431.0,25408,0.01696316120906801,2020-01-01
297302,189.0,7705,0.0245295262816353,2020-01-01
297304,159.0,8910,0.017845117845117844,2020-01-01
297305,202.0,8943,0.02258749860225875,2020-01-01
297306,84.0,3982,0.02109492717227524,2020-01-01
297307,241.0,11465,0.021020497165285652,2020-01-01
297308,96.0,6526,0.014710389212381244,2020-01-01
297310,135.0,9269,0.014564677958787355,2020-01-01
297311,199.0,8861,0.02245796185532107,2020-01-01
297312,56.0,5320,0.010526315789473684,2020-01-01
297315,137.0,7172,0.01910206358059119,2020-01-01
297316,67.0,4010,0.016708229426433914,2020-01-01
297317,147.0,8735,0.016828849456210646,2020-01-01
297319,292.0,12844,0.02273435066957334,2020-01-01
297320,140.0,11207,0.012492192379762648,2020-01-01
297321,155.0,6958,0.022276516240298937,2020-01-01
297322,209.0,6923,0.030189224324714718,2020-01-01
297323,283.0,13467,0.021014331328432466,2020-01-01
297326,12.0,5811,0.002065049044914817,2020-01-01
297329,11.0,7317,0.0015033483668170015,2020-01-01
297330,0.0,2897,0.0,2020-01-01
297331,276.0,12014,0.022973197935741634,2020-01-01
297335,197.0,7263,0.027123778053146082,2020-01-01
297337,150.0,9408,0.01594387755102041,2020-01-01
297338,182.0,8584,0.021202236719478098,2020-01-01
297339,78.0,4014,0.01943198804185351,2020-01-01
297340,288.0,12460,0.023113964686998396,2020-01-01
297341,116.0,4030,0.028784119106699754,2020-01-01
297342,54.0,10594,0.005097224844251463,2020-01-01
297343,150.0,12172,0.012323365100230035,2020-01-01
297344,201.0,7993,0.025147003628174652,2020-01-01
297345,108.0,8010,0.01348314606741573,2020-01-01
297346,169.0,16209,0.010426306373002653,2020-01-01
297347,214.0,12012,0.017815517815517816,2020-01-01
297353,153.0,6718,0.022774635308127417,2020-01-01
297354,46.0,4860,0.009465020576131687,2020-01-01
297355,154.0,6522,0.023612388837779823,2020-01-01
297357,118.0,4989,0.023652034475846864,2020-01-01
297358,100.0,4384,0.02281021897810219,2020-01-01
297360,154.0,6329,0.02433243798388371,2020-01-01
297363,139.0,7551,0.018408157859886108,2020-01-01
297364,1.0,3132,0.00031928480204342275,2020-01-01
297365,109.0,4171,0.026132821865260128,2020-01-01
297366,100.0,8504,0.011759172154280339,2020-01-01
297369,295.0,16156,0.018259470165882644,2020-01-01
297370,18.0,8789,0.0020480145636591193,2020-01-01
297379,190.0,9297,0.02043670001075616,2020-01-01
297380,179.0,19590,0.009137314956610515,2020-01-01
297381,209.0,12128,0.017232849604221636,2020-01-01
297382,53.0,3844,0.013787721123829344,2020-01-01
297384,229.0,10387,0.02204678925580052,2020-01-01
297385,167.0,7639,0.02186150019636078,2020-01-01
297386,158.0,8859,0.01783497008691726,2020-01-01
297388,183.0,9896,0.01849232012934519,2020-01-01
297390,52.0,7345,0.007079646017699115,2020-01-01
297391,280.0,12424,0.022537025112685124,2020-01-01
297392,121.0,7649,0.0158190613152046,2020-01-01
297393,112.0,4387,0.025529974925917482,2020-01-01
297394,128.0,6709,0.019078849306901177,2020-01-01
297395,104.0,7427,0.014002962165073381,2020-01-01
297396,170.0,5019,0.033871289101414626,2020-01-01
297400,95.0,10202,0.009311899627524016,2020-01-01
297402,77.0,6025,0.012780082987551867,2020-01-01
297403,43.0,2076,0.020712909441233142,2020-01-01
297405,97.0,4867,0.01993014177111157,2020-01-01
297407,68.0,2939,0.023137121469887716,2020-01-01
297410,44.0,3731,0.011793084963816671,2020-01-01
297412,136.0,5824,0.023351648351648352,2020-01-01
297414,108.0,3728,0.028969957081545063,2020-01-01
297417,9.0,4066,0.0022134776192818495,2020-01-01
297434,16.0,3505,0.00456490727532097,2020-01-01
297437,12.0,2855,0.004203152364273205,2020-01-01
297440,5.0,4153,0.0012039489525644113,2020-01-01
297441,62.0,6560,0.009451219512195122,2020-01-01
297442,65.0,4765,0.013641133263378805,2020-01-01
297445,102.0,8168,0.01248775710088149,2020-01-01
297447,56.0,8181,0.006845128957340178,2020-01-01
297448,504.0,28912,0.017432208079690092,2020-01-01
297449,37.0,8603,0.004300825293502267,2020-01-01
297451,113.0,6102,0.018518518518518517,2020-01-01
297455,88.0,9608,0.009159034138218152,2020-01-01
297456,82.0,5539,0.014804116266474094,2020-01-01
297457,117.0,9228,0.012678803641092327,2020-01-01
297459,89.0,6078,0.014642974662718,2020-01-01
297460,74.0,6695,0.011053024645257654,2020-01-01
297461,222.0,8819,0.02517292210001134,2020-01-01
297462,41.0,16670,0.002459508098380324,2020-01-01
297465,83.0,7148,0.011611639619473979,2020-01-01
297466,13.0,22257,0.0005840859055578021,2020-01-01
297467,51.0,3856,0.013226141078838174,2020-01-01
297469,205.0,11475,0.01786492374727669,2020-01-01
297472,232.0,13984,0.016590389016018305,2020-01-01
297474,152.0,8724,0.01742320036680422,2020-01-01
297476,262.0,12841,0.02040339537419204,2020-01-01
297479,107.0,8064,0.013268849206349206,2020-01-01
297481,132.0,9238,0.014288807101104134,2020-01-01
297482,147.0,8723,0.016852000458557836,2020-01-01
297483,280.0,20781,0.013473846301910399,2020-01-01
297497,184.0,6352,0.028967254408060455,2020-01-01
297498,105.0,7542,0.01392203659506762,2020-01-01
297499,59.0,5059,0.011662383870330105,2020-01-01
297500,166.0,9131,0.01817982696309276,2020-01-01
297504,29.0,6972,0.004159495123350545,2020-01-01
297505,64.0,6787,0.009429792249889494,2020-01-01
297508,105.0,4396,0.02388535031847134,2020-01-01
297510,5.0,3546,0.0014100394811054709,2020-01-01
297512,196.0,9809,0.019981649505556122,2020-01-01
297513,138.0,8755,0.015762421473443745,2020-01-01
297514,11.0,6045,0.0018196856906534326,2020-01-01
297515,82.0,8457,0.009696109731583304,2020-01-01
297516,113.0,11289,0.01000974399858269,2020-01-01
297517,146.0,6271,0.02328177324190719,2020-01-01
297518,175.0,10032,0.017444178628389154,2020-01-01
297520,190.0,9721,0.019545314268079414,2020-01-01
297521,126.0,7270,0.01733149931224209,2020-01-01
297522,231.0,11902,0.019408502772643253,2020-01-01
297524,191.0,9676,0.019739561802397686,2020-01-01
297525,79.0,9277,0.008515683949552657,2020-01-01
297526,104.0,6827,0.01523363117035301,2020-01-01
297527,135.0,10478,0.012884138194311891,2020-01-01
297528,12.0,2927,0.004099760847283909,2020-01-01
297529,15.0,1185,0.012658227848101266,2020-01-01
297531,158.0,11231,0.014068204077998397,2020-01-01
297532,203.0,11780,0.017232597623089985,2020-01-01
297533,129.0,8948,0.014416629414394278,2020-01-01
297534,77.0,7801,0.009870529419305217,2020-01-01
297535,60.0,3358,0.01786777843954735,2020-01-01
297536,200.0,9169,0.02181262951248773,2020-01-01
297537,198.0,11379,0.017400474558397046,2020-01-01
297539,179.0,8364,0.021401243424198947,2020-01-01
297540,239.0,12926,0.0184898653875909,2020-01-01
297542,85.0,5439,0.015627872770729915,2020-01-01
297545,151.0,10100,0.01495049504950495,2020-01-01
297546,89.0,7470,0.011914323962516734,2020-01-01
297547,63.0,3720,0.016935483870967744,2020-01-01
297551,62.0,8979,0.006905000556854884,2020-01-01
297554,15.0,5604,0.0026766595289079227,2020-01-01
297557,45.0,3057,0.014720314033366046,2020-01-01
297560,69.0,4212,0.01638176638176638,2020-01-01
297564,48.0,2744,0.01749271137026239,2020-01-01
297570,74.0,4834,0.015308233347124535,2020-01-01
297573,40.0,22063,0.0018129900738793456,2020-01-01
297575,63.0,4497,0.014009339559706471,2020-01-01
297577,34.0,2910,0.01168384879725086,2020-01-01
297579,19.0,2887,0.0065812261863526155,2020-01-01
297583,6.0,18123,0.00033107101473266014,2020-01-01
297586,34.0,5902,0.0057607590647238225,2020-01-01
297590,94.0,6045,0.01555004135649297,2020-01-01
297593,58.0,4419,0.013125141434713735,2020-01-01
297598,138.0,7665,0.018003913894324854,2020-01-01
297599,354.0,18388,0.01925168588209702,2020-01-01
297600,3.0,9805,0.00030596634370219276,2020-01-01
297603,126.0,7118,0.017701601573475695,2020-01-01
297604,76.0,8001,0.009498812648418948,2020-01-01
297605,7.0,6457,0.0010840947808579836,2020-01-01
297607,145.0,8449,0.017161794295182862,2020-01-01
297608,104.0,12921,0.008048912622862007,2020-01-01
297609,4.0,7285,0.000549073438572409,2020-01-01
297610,80.0,4755,0.016824395373291272,2020-01-01
297611,333.0,25548,0.013034288398309066,2020-01-01
297613,83.0,6118,0.013566525008172606,2020-01-01
297614,177.0,9415,0.018799787573021774,2020-01-01
297616,83.0,6579,0.012615899072807418,2020-01-01
297617,70.0,9323,0.007508312774857878,2020-01-01
297622,98.0,5633,0.01739747914077756,2020-01-01
297630,48.0,3165,0.015165876777251185,2020-01-01
297632,48.0,5407,0.008877381172554096,2020-01-01
297636,16.0,4133,0.0038712799419308008,2020-01-01
297637,30.0,4884,0.006142506142506142,2020-01-01
297638,19.0,2051,0.009263773768893223,2020-01-01
297640,18.0,1881,0.009569377990430622,2020-01-01
297647,45.0,3508,0.01282782212086659,2020-01-01
297648,8.0,5019,0.0015939430165371588,2020-01-01
297649,2.0,8150,0.000245398773006135,2020-01-01
